1515244618979,532
1515244618980,535
1515244618981,534
1515244618982,526
1515244618983,518
1515244618984,510
1515244618985,510
1515244618986,511
1515244618986,519
1515244618987,530
1515244618988,540
1515244618989,542
1515244618989,540
1515244618990,534
1515244618991,522
1515244618992,514
1515244618992,510
1515244618993,510
1515244618994,516
1515244618994,524
1515244618998,526
1515244619020,526
1515244619022,518
1515244619022,506
1515244619023,494
1515244619024,486
1515244619024,479
1515244619025,482
1515244619026,488
1515244619026,492
1515244619027,495
1515244619028,495
1515244619028,492
1515244619029,482
1515244619030,470
1515244619030,462
1515244619031,458
1515244619032,460
1515244619032,466
1515244619033,474
1515244619034,482
1515244619034,486
1515244619026,482
1515244619027,474
1515244619028,464
1515244619029,455
1515244619029,454
1515244619030,455
1515244619031,462
1515244619032,472
1515244619032,478
1515244619033,482
1515244619034,480
1515244619037,471
1515244619038,463
1515244619039,455
1515244619042,454
1515244619043,458
1515244619044,468
1515244619044,474
1515244619045,484
1515244619046,486
1515244619046,486
1515244619100,478
1515244619102,470
1515244619103,462
1515244619105,462
1515244619106,468
1515244619136,476
1515244619140,486
1515244619141,492
1515244619143,496
1515244619144,492
1515244619145,486
1515244619147,474
1515244619148,468
1515244619149,468
1515244619151,470
1515244619152,478
1515244619153,488
1515244619155,494
1515244619156,494
1515244619158,492
1515244619159,486
1515244619161,476
1515244619162,470
1515244619163,468
1515244619167,471
1515244619168,482
1515244619170,490
1515244619171,495
1515244619172,502
1515244619174,495
1515244619175,490
1515244619176,479
1515244619177,472
1515244619179,470
1515244619180,476
1515244619181,482
1515244619183,492
1515244619184,498
1515244619186,500
1515244619187,495
1515244619188,487
1515244619191,478
1515244619193,472
1515244619194,472
1515244619195,476
1515244619197,480
1515244619199,490
1515244619201,495
1515244619201,498
1515244619202,495
1515244619203,488
1515244619204,478
1515244619205,471
1515244619206,470
1515244619206,474
1515244619207,482
1515244619208,490
1515244619208,495
1515244619237,498
1515244619241,495
1515244619244,487
1515244619245,478
1515244619247,470
1515244619247,468
1515244619249,470
1515244619250,478
1515244619250,487
1515244619252,495
1515244619253,498
1515244619254,500
1515244619255,490
1515244619256,480
1515244619257,471
1515244619259,470
1515244619260,476
1515244619260,482
1515244619261,492
1515244619262,498
1515244619263,502
1515244619263,498
1515244619264,492
1515244619265,482
1515244619266,474
1515244619267,472
1515244619267,476
1515244619268,484
1515244619269,494
1515244619270,502
1515244619271,503
1515244619271,502
1515244619272,496
1515244619273,487
1515244619273,482
1515244619274,484
1515244619275,492
1515244619276,502
1515244619276,512
1515244619277,524
1515244619278,524
1515244619279,522
1515244619279,511
1515244619280,502
1515244619281,494
1515244619282,490
1515244619282,494
1515244619283,506
1515244619284,522
1515244619285,535
1515244619286,543
1515244619307,546
1515244619308,538
1515244619309,527
1515244619310,522
1515244619311,518
1515244619311,519
1515244619312,524
1515244619313,526
1515244619313,532
1515244619314,527
1515244619315,522
1515244619315,511
1515244619316,502
1515244619317,494
1515244619317,490
1515244619318,490
1515244619319,494
1515244619320,500
1515244619320,503
1515244619321,502
1515244619322,500
1515244619322,486
1515244619323,476
1515244619324,470
1515244619324,468
1515244619325,471
1515244619326,484
1515244619327,490
1515244619327,495
1515244619328,502
1515244619329,495
1515244619329,490
1515244619330,478
1515244619331,472
1515244619354,470
1515244619359,474
1515244619360,482
1515244619361,490
1515244619361,495
1515244619362,500
1515244619363,500
1515244619363,490
1515244619364,479
1515244619367,470
1515244619369,462
1515244619369,455
1515244619370,460
1515244619371,465
1515244619372,475
1515244619372,487
1515244619373,498
1515244619374,510
1515244619375,526
1515244619377,550
1515244619379,586
1515244619379,638
1515244619380,700
1515244619381,766
1515244619402,834
1515244619404,902
1515244619405,962
1515244619406,996
1515244619406,1004
1515244619407,998
1515244619408,998
1515244619409,994
1515244619409,974
1515244619410,927
1515244619411,854
1515244619411,760
1515244619412,656
1515244619413,558
1515244619414,478
1515244619414,426
1515244619415,404
1515244619416,411
1515244619417,436
1515244619417,468
1515244619418,494
1515244619419,510
1515244619420,511
1515244619420,506
1515244619421,490
1515244619422,478
1515244619441,470
1515244619443,466
1515244619443,470
1515244619444,478
1515244619445,482
1515244619445,484
1515244619446,482
1515244619447,476
1515244619448,464
1515244619448,458
1515244619449,456
1515244619450,460
1515244619451,468
1515244619451,478
1515244619518,486
1515244619521,490
1515244619522,486
1515244619523,479
1515244619547,470
1515244619548,463
1515244619550,462
1515244619551,468
1515244619553,476
1515244619554,486
1515244619556,492
1515244619557,496
1515244619559,494
1515244619560,488
1515244619561,478
1515244619563,474
1515244619564,472
1515244619565,478
1515244619566,486
1515244619567,495
1515244619568,503
1515244619571,508
1515244619572,506
1515244619573,498
1515244619574,492
1515244619575,482
1515244619576,481
1515244619577,486
1515244619579,495
1515244619580,506
1515244619582,516
1515244619584,518
1515244619585,518
1515244619586,510
1515244619587,503
1515244619588,496
1515244619589,494
1515244619590,500
1515244619591,509
1515244619593,518
1515244619594,527
1515244619595,531
1515244619596,527
1515244619597,520
1515244619598,516
1515244619599,508
1515244619600,508
1515244619601,511
1515244619603,524
1515244619604,532
1515244619605,540
1515244619606,542
1515244619607,540
1515244619608,534
1515244619609,524
1515244619610,518
1515244619632,518
1515244619637,524
1515244619638,527
1515244619639,540
1515244619640,548
1515244619641,550
1515244619641,546
1515244619642,540
1515244619643,530
1515244619644,524
1515244619644,524
1515244619645,527
1515244619646,535
1515244619646,546
1515244619647,551
1515244619648,556
1515244619648,550
1515244619649,542
1515244619650,534
1515244619650,526
1515244619651,519
1515244619654,524
1515244619656,532
1515244619656,535
1515244619657,540
1515244619658,538
1515244619658,532
1515244619659,519
1515244619660,508
1515244619660,495
1515244619661,491
1515244619662,491
1515244619663,496
1515244619663,502
1515244619664,508
1515244619665,506
1515244619665,502
1515244619666,492
1515244619667,479
1515244619667,472
1515244619668,468
1515244619669,470
1515244619669,476
1515244619688,482
1515244619690,490
1515244619690,490
1515244619691,486
1515244619692,479
1515244619693,470
1515244619693,462
1515244619694,455
1515244619695,462
1515244619696,472
1515244619696,479
1515244619697,486
1515244619698,487
1515244619699,486
1515244619699,478
1515244619700,468
1515244619701,462
1515244619701,462
1515244619702,468
1515244619703,474
1515244619706,484
1515244619707,492
1515244619707,492
1515244619708,487
1515244619709,484
1515244619709,471
1515244619710,468
1515244619711,468
1515244619711,470
1515244619712,478
1515244619734,487
1515244619736,495
1515244619737,495
1515244619738,494
1515244619739,488
1515244619739,478
1515244619740,470
1515244619741,470
1515244619741,476
1515244619742,484
1515244619743,490
1515244619744,495
1515244619744,500
1515244619745,495
1515244619746,487
1515244619746,478
1515244619747,472
1515244619750,470
1515244619751,474
1515244619752,482
1515244619753,492
1515244619753,495
1515244619771,500
1515244619772,500
1515244619773,490
1515244619774,479
1515244619775,474
1515244619775,472
1515244619776,474
1515244619777,484
1515244619778,490
1515244619778,498
1515244619779,500
1515244619780,500
1515244619781,490
1515244619781,478
1515244619782,471
1515244619783,470
1515244619784,476
1515244619804,482
1515244619806,490
1515244619806,498
1515244619807,500
1515244619808,495
1515244619809,490
1515244619809,478
1515244619810,471
1515244619811,470
1515244619811,474
1515244619812,484
1515244619813,490
1515244619814,500
1515244619814,502
1515244619815,500
1515244619816,490
1515244619817,478
1515244619841,470
1515244619844,470
1515244619845,474
1515244619846,482
1515244619847,490
1515244619848,495
1515244619849,500
1515244619849,495
1515244619850,487
1515244619851,478
1515244619852,471
1515244619853,470
1515244619854,474
1515244619854,482
1515244619855,492
1515244619856,495
1515244619857,498
1515244619858,494
1515244619878,487
1515244619879,478
1515244619880,471
1515244619881,470
1515244619882,474
1515244619883,484
1515244619883,492
1515244619884,496
1515244619885,500
1515244619886,494
1515244619886,487
1515244619887,478
1515244619890,471
1515244619891,470
1515244619892,474
1515244619893,482
1515244619893,491
1515244619894,498
1515244619914,502
1515244619915,498
1515244619916,492
1515244619916,484
1515244619917,476
1515244619918,474
1515244619919,482
1515244619920,492
1515244619920,503
1515244619921,511
1515244619922,518
1515244619922,514
1515244619923,510
1515244619924,498
1515244619925,490
1515244619925,488
1515244619926,490
1515244619927,500
1515244619949,510
1515244619952,522
1515244619953,530
1515244619954,534
1515244619956,527
1515244619958,522
1515244619959,518
1515244619959,514
1515244619960,518
1515244619961,524
1515244619962,527
1515244619962,530
1515244619963,527
1515244619964,519
1515244619964,510
1515244619965,495
1515244619966,488
1515244619985,486
1515244619986,488
1515244619987,494
1515244619988,502
1515244619989,506
1515244619989,503
1515244619990,498
1515244619991,486
1515244619992,476
1515244619992,463
1515244619993,462
1515244619994,463
1515244619994,476
1515244619995,484
1515244619996,492
1515244619997,494
1515244619997,490
1515244619998,484
1515244619999,472
1515244620018,463
1515244620019,464
1515244620020,468
1515244620020,476
1515244620021,486
1515244620022,494
1515244620023,495
1515244620023,492
1515244620024,484
1515244620025,474
1515244620026,468
1515244620028,463
1515244620030,462
1515244620031,460
1515244620031,462
1515244620032,463
1515244620033,468
1515244620054,472
1515244620061,478
1515244620062,486
1515244620063,502
1515244620063,527
1515244620064,567
1515244620065,618
1515244620066,676
1515244620066,738
1515244620067,798
1515244620068,858
1515244620069,910
1515244620069,962
1515244620070,990
1515244620071,998
1515244620071,998
1515244620072,991
1515244620073,982
1515244620094,942
1515244620096,871
1515244620096,778
1515244620097,674
1515244620098,572
1515244620098,487
1515244620099,431
1515244620100,407
1515244620101,412
1515244620101,431
1515244620102,460
1515244620103,479
1515244620103,492
1515244620104,492
1515244620105,486
1515244620106,474
1515244620106,468
1515244620107,466
1515244620108,470
1515244620108,474
1515244620128,478
1515244620129,478
1515244620130,471
1515244620131,463
1515244620131,455
1515244620132,450
1515244620133,450
1515244620134,454
1515244620134,462
1515244620135,470
1515244620136,478
1515244620137,479
1515244620138,476
1515244620138,470
1515244620139,462
1515244620140,454
1515244620141,454
1515244620163,458
1515244620166,468
1515244620166,478
1515244620167,486
1515244620168,488
1515244620169,486
1515244620169,478
1515244620170,470
1515244620171,462
1515244620174,462
1515244620175,466
1515244620176,478
1515244620177,486
1515244620178,494
1515244620179,498
1515244620179,495
1515244620180,487
1515244620199,479
1515244620201,474
1515244620201,476
1515244620202,478
1515244620203,487
1515244620204,495
1515244620204,506
1515244620207,510
1515244620209,506
1515244620210,502
1515244620210,494
1515244620211,486
1515244620212,488
1515244620213,490
1515244620213,500
1515244620214,510
1515244620215,518
1515244620216,522
1515244620234,518
1515244620235,511
1515244620236,503
1515244620237,498
1515244620238,498
1515244620238,502
1515244620239,511
1515244620240,522
1515244620241,530
1515244620241,534
1515244620242,530
1515244620243,524
1515244620244,516
1515244620244,510
1515244620245,510
1515244620246,514
1515244620247,524
1515244620247,534
1515244620269,540
1515244620272,542
1515244620273,540
1515244620274,530
1515244620274,522
1515244620275,514
1515244620276,516
1515244620277,518
1515244620277,526
1515244620278,535
1515244620279,543
1515244620280,546
1515244620281,543
1515244620281,535
1515244620282,526
1515244620283,519
1515244620284,518
1515244620284,519
1515244620285,526
1515244620305,534
1515244620306,538
1515244620307,535
1515244620308,527
1515244620309,518
1515244620309,506
1515244620310,494
1515244620311,490
1515244620311,490
1515244620314,495
1515244620316,502
1515244620317,508
1515244620317,503
1515244620318,498
1515244620319,488
1515244620320,476
1515244620320,468
1515244620341,464
1515244620343,466
1515244620344,474
1515244620344,484
1515244620345,486
1515244620346,486
1515244620346,482
1515244620347,472
1515244620348,462
1515244620349,455
1515244620349,454
1515244620350,460
1515244620351,466
1515244620352,476
1515244620352,482
1515244620353,484
1515244620354,479
1515244620355,471
1515244620375,462
1515244620378,455
1515244620379,454
1515244620380,458
1515244620381,466
1515244620382,476
1515244620383,484
1515244620383,484
1515244620384,480
1515244620385,474
1515244620386,464
1515244620386,458
1515244620387,460
1515244620388,462
1515244620389,472
1515244620389,484
1515244620390,492
1515244620391,492
1515244620391,488
1515244620409,479
1515244620410,472
1515244620411,463
1515244620412,463
1515244620413,470
1515244620413,478
1515244620414,486
1515244620415,494
1515244620416,494
1515244620416,492
1515244620417,484
1515244620418,474
1515244620419,468
1515244620419,466
1515244620420,470
1515244620421,478
1515244620438,488
1515244620440,494
1515244620440,495
1515244620441,494
1515244620442,484
1515244620442,474
1515244620445,470
1515244620446,468
1515244620447,471
1515244620448,482
1515244620448,490
1515244620451,495
1515244620452,500
1515244620453,494
1515244620473,486
1515244620474,476
1515244620475,470
1515244620475,470
1515244620476,471
1515244620479,479
1515244620480,487
1515244620481,494
1515244620482,495
1515244620483,492
1515244620483,484
1515244620484,476
1515244620485,467
1515244620485,466
1515244620486,470
1515244620487,478
1515244620487,487
1515244620488,494
1515244620506,494
1515244620507,490
1515244620508,482
1515244620508,474
1515244620509,468
1515244620510,466
1515244620510,470
1515244620511,478
1515244620512,486
1515244620513,490
1515244620513,494
1515244620514,490
1515244620515,482
1515244620516,471
1515244620516,468
1515244620536,463
1515244620538,470
1515244620538,478
1515244620539,487
1515244620540,494
1515244620541,494
1515244620541,490
1515244620542,482
1515244620543,476
1515244620544,466
1515244620544,466
1515244620545,471
1515244620546,479
1515244620547,490
1515244620547,496
1515244620548,495
1515244620549,494
1515244620571,486
1515244620572,476
1515244620573,470
1515244620576,468
1515244620580,471
1515244620581,482
1515244620581,490
1515244620582,495
1515244620583,495
1515244620584,494
1515244620584,486
1515244620585,478
1515244620588,472
1515244620589,472
1515244620590,474
1515244620608,482
1515244620609,490
1515244620610,495
1515244620611,498
1515244620612,494
1515244620612,486
1515244620613,478
1515244620614,470
1515244620615,470
1515244620615,476
1515244620616,482
1515244620617,494
1515244620617,502
1515244620618,508
1515244620619,507
1515244620620,502
1515244620620,494
1515244620621,487
1515244620622,487
1515244620623,494
1515244620623,500
1515244620642,508
1515244620644,511
1515244620644,516
1515244620645,510
1515244620646,506
1515244620647,503
1515244620647,503
1515244620648,508
1515244620649,514
1515244620650,526
1515244620650,534
1515244620651,542
1515244620652,542
1515244620653,535
1515244620653,524
1515244620654,510
1515244620682,495
1515244620686,494
1515244620687,494
1515244620688,498
1515244620688,506
1515244620689,512
1515244620693,512
1515244620694,508
1515244620695,495
1515244620696,484
1515244620697,474
1515244620698,470
1515244620698,470
1515244620699,478
1515244620700,484
1515244620701,490
1515244620703,492
1515244620705,488
1515244620705,482
1515244620727,476
1515244620728,466
1515244620729,463
1515244620730,470
1515244620731,478
1515244620731,486
1515244620732,494
1515244620733,496
1515244620734,492
1515244620735,484
1515244620737,471
1515244620739,468
1515244620740,468
1515244620740,470
1515244620741,477
1515244620742,486
1515244620743,486
1515244620743,480
1515244620744,470
1515244620745,455
1515244620746,446
1515244620746,446
1515244620747,455
1515244620767,476
1515244620769,503
1515244620770,540
1515244620770,578
1515244620771,622
1515244620772,668
1515244620772,711
1515244620773,764
1515244620774,815
1515244620774,878
1515244620775,940
1515244620776,990
1515244620777,998
1515244620778,1004
1515244620779,998
1515244620779,990
1515244620780,953
1515244620781,886
1515244620842,790
1515244620845,692
1515244620872,598
1515244620874,524
1515244620876,468
1515244620877,438
1515244620879,430
1515244620880,434
1515244620881,446
1515244620883,458
1515244620884,470
1515244620886,478
1515244620888,488
1515244620889,494
1515244620890,495
1515244620891,495
1515244620894,492
1515244620895,481
1515244620896,470
1515244620897,458
1515244620900,450
1515244620901,450
1515244620903,454
1515244620904,462
1515244620905,472
1515244620906,478
1515244620907,479
1515244620909,476
1515244620910,470
1515244620911,462
1515244620912,454
1515244620913,454
1515244620914,458
1515244620915,468
1515244620916,475
1515244620917,482
1515244620918,486
1515244620920,482
1515244620921,474
1515244620922,468
1515244620923,464
1515244620924,463
1515244620925,470
1515244620926,480
1515244620927,488
1515244620929,494
1515244620930,497
1515244620932,495
1515244620933,488
1515244620934,481
1515244620936,474
1515244620937,474
1515244620938,479
1515244620939,490
1515244620940,500
1515244620941,506
1515244620963,510
1515244620965,508
1515244620966,498
1515244620967,491
1515244620968,486
1515244620969,488
1515244620969,492
1515244620970,502
1515244620971,510
1515244620971,518
1515244620972,519
1515244620973,518
1515244620974,510
1515244620975,501
1515244620976,495
1515244620976,495
1515244620977,504
1515244620978,512
1515244620979,522
1515244620979,532
1515244620980,532
1515244620981,531
1515244620981,524
1515244620982,516
1515244620983,508
1515244620983,510
1515244620984,514
1515244620985,525
1515244620985,532
1515244620986,540
1515244620987,542
1515244620987,540
1515244620988,532
1515244620989,524
1515244620990,516
1515244620990,516
1515244620991,524
1515244620992,530
1515244620992,540
1515244620993,548
1515244620994,550
1515244620994,546
1515244620995,535
1515244620996,532
1515244621015,522
1515244621017,519
1515244621018,526
1515244621018,534
1515244621019,542
1515244621020,546
1515244621020,546
1515244621021,542
1515244621022,534
1515244621023,524
1515244621024,511
1515244621024,508
1515244621025,508
1515244621026,516
1515244621027,518
1515244621028,520
1515244621029,520
1515244621029,510
1515244621030,498
1515244621032,486
1515244621034,478
1515244621034,476
1515244621035,478
1515244621036,484
1515244621036,492
1515244621037,496
1515244621059,494
1515244621060,490
1515244621061,479
1515244621061,470
1515244621062,462
1515244621063,460
1515244621066,464
1515244621067,471
1515244621068,479
1515244621069,486
1515244621069,488
1515244621070,482
1515244621071,474
1515244621072,466
1515244621073,458
1515244621073,458
1515244621074,462
1515244621075,470
1515244621075,479
1515244621078,486
1515244621079,488
1515244621100,482
1515244621101,474
1515244621102,463
1515244621102,460
1515244621103,460
1515244621104,466
1515244621104,474
1515244621105,484
1515244621106,490
1515244621107,494
1515244621108,490
1515244621108,482
1515244621109,472
1515244621110,466
1515244621111,468
1515244621111,471
1515244621112,479
1515244621113,487
1515244621114,494
1515244621114,495
1515244621134,492
1515244621135,484
1515244621136,474
1515244621136,470
1515244621137,470
1515244621138,474
1515244621139,482
1515244621139,490
1515244621140,495
1515244621141,495
1515244621142,494
1515244621143,486
1515244621143,476
1515244621144,472
1515244621145,470
1515244621146,474
1515244621147,484
1515244621177,490
1515244621180,494
1515244621181,495
1515244621182,494
1515244621183,486
1515244621184,476
1515244621185,470
1515244621185,470
1515244621186,476
1515244621187,482
1515244621188,490
1515244621188,495
1515244621189,500
1515244621190,494
1515244621190,486
1515244621191,478
1515244621192,470
1515244621192,470
1515244621193,476
1515244621194,482
1515244621194,492
1515244621195,498
1515244621196,500
1515244621197,494
1515244621216,486
1515244621217,478
1515244621218,470
1515244621219,470
1515244621219,476
1515244621220,484
1515244621225,492
1515244621226,495
1515244621227,500
1515244621228,494
1515244621229,486
1515244621229,478
1515244621230,470
1515244621231,470
1515244621231,476
1515244621232,486
1515244621233,494
1515244621233,500
1515244621234,502
1515244621252,500
1515244621253,487
1515244621254,478
1515244621255,471
1515244621255,470
1515244621256,476
1515244621257,484
1515244621258,494
1515244621259,498
1515244621259,500
1515244621260,495
1515244621261,488
1515244621262,478
1515244621263,471
1515244621263,471
1515244621264,478
1515244621267,484
1515244621330,492
1515244621365,498
1515244621367,500
1515244621369,495
1515244621370,487
1515244621372,478
1515244621374,472
1515244621375,472
1515244621377,478
1515244621379,486
1515244621380,494
1515244621382,502
1515244621384,503
1515244621385,502
1515244621386,500
1515244621389,490
1515244621391,487
1515244621392,490
1515244621393,495
1515244621395,506
1515244621396,516
1515244621397,518
1515244621399,516
1515244621402,510
1515244621403,502
1515244621404,500
1515244621405,495
1515244621406,503
1515244621407,516
1515244621408,527
1515244621409,540
1515244621410,548
1515244621411,550
1515244621413,546
1515244621414,536
1515244621415,519
1515244621416,510
1515244621417,503
1515244621418,504
1515244621419,508
1515244621420,511
1515244621422,518
1515244621423,514
1515244621424,510
1515244621425,495
1515244621426,486
1515244621427,478
1515244621430,474
1515244621432,478
1515244621433,484
1515244621434,490
1515244621435,494
1515244621437,494
1515244621438,490
1515244621439,482
1515244621440,471
1515244621441,468
1515244621463,466
1515244621464,472
1515244621465,484
1515244621466,492
1515244621467,494
1515244621468,495
1515244621468,492
1515244621469,484
1515244621470,474
1515244621470,470
1515244621471,470
1515244621472,474
1515244621473,482
1515244621473,490
1515244621474,494
1515244621475,494
1515244621476,484
1515244621477,466
1515244621477,450
1515244621478,442
1515244621479,444
1515244621480,460
1515244621481,478
1515244621481,503
1515244621482,532
1515244621483,562
1515244621483,596
1515244621484,632
1515244621485,674
1515244621485,728
1515244621486,783
1515244621487,854
1515244621487,919
1515244621488,988
1515244621489,999
1515244621489,1004
1515244621490,998
1515244621491,998
1515244621491,990
1515244621492,948
1515244621493,871
1515244621493,782
1515244621494,686
1515244621495,594
1515244621496,520
1515244621496,462
1515244621497,428
1515244621498,414
1515244621498,414
1515244621499,428
1515244621517,450
1515244621519,474
1515244621519,494
1515244621520,503
1515244621521,510
1515244621522,503
1515244621522,494
1515244621523,479
1515244621524,463
1515244621524,455
1515244621525,454
1515244621526,460
1515244621527,463
1515244621527,474
1515244621528,482
1515244621529,482
1515244621530,478
1515244621533,471
1515244621534,462
1515244621534,460
1515244621535,460
1515244621536,464
1515244621536,471
1515244621537,482
1515244621538,488
1515244621538,490
1515244621539,486
1515244621559,478
1515244621560,470
1515244621561,468
1515244621562,468
1515244621563,471
1515244621563,484
1515244621564,490
1515244621565,495
1515244621565,500
1515244621566,496
1515244621567,490
1515244621567,482
1515244621571,478
1515244621572,478
1515244621573,486
1515244621574,494
1515244621575,502
1515244621575,510
1515244621578,510
1515244621579,508
1515244621580,498
1515244621599,490
1515244621600,486
1515244621601,486
1515244621602,494
1515244621603,502
1515244621610,510
1515244621611,518
1515244621612,519
1515244621613,518
1515244621614,510
1515244621615,504
1515244621616,498
1515244621617,500
1515244621618,508
1515244621620,518
1515244621620,526
1515244621621,534
1515244621622,536
1515244621623,534
1515244621643,526
1515244621646,520
1515244621647,511
1515244621648,511
1515244621649,518
1515244621650,527
1515244621650,540
1515244621651,543
1515244621653,546
1515244621654,542
1515244621655,534
1515244621656,526
1515244621657,524
1515244621658,522
1515244621659,526
1515244621660,536
1515244621661,542
1515244621661,550
1515244621662,550
1515244621663,546
1515244621664,540
1515244621665,530
1515244621687,526
1515244621688,526
1515244621689,532
1515244621690,542
1515244621691,550
1515244621692,554
1515244621693,556
1515244621694,550
1515244621695,540
1515244621697,527
1515244621698,522
1515244621699,518
1515244621700,520
1515244621704,526
1515244621706,527
1515244621707,530
1515244621707,527
1515244621708,524
1515244621709,510
1515244621710,496
1515244621711,487
1515244621711,484
1515244621712,486
1515244621732,494
1515244621736,498
1515244621737,504
1515244621742,502
1515244621746,494
1515244621747,484
1515244621748,474
1515244621749,466
1515244621750,468
1515244621751,470
1515244621751,478
1515244621753,486
1515244621754,490
1515244621754,490
1515244621755,486
1515244621756,478
1515244621757,468
1515244621758,462
1515244621758,462
1515244621759,468
1515244621760,478
1515244621761,486
1515244621762,492
1515244621784,494
1515244621785,487
1515244621786,480
1515244621787,471
1515244621788,468
1515244621789,466
1515244621790,472
1515244621791,482
1515244621792,490
1515244621793,495
1515244621794,495
1515244621795,494
1515244621796,486
1515244621797,478
1515244621798,472
1515244621799,471
1515244621800,478
1515244621801,488
1515244621802,495
1515244621803,503
1515244621804,506
1515244621804,502
1515244621805,494
1515244621806,484
1515244621807,478
1515244621827,478
1515244621829,484
1515244621830,492
1515244621831,500
1515244621832,508
1515244621833,506
1515244621834,504
1515244621835,494
1515244621838,484
1515244621840,478
1515244621841,478
1515244621842,483
1515244621843,492
1515244621845,498
1515244621846,503
1515244621847,503
1515244621848,500
1515244621849,492
1515244621849,484
1515244621850,478
1515244621851,478
1515244621871,484
1515244621873,492
1515244621874,500
1515244621875,503
1515244621876,506
1515244621877,502
1515244621877,492
1515244621878,483
1515244621880,478
1515244621881,478
1515244621882,484
1515244621883,492
1515244621884,495
1515244621885,502
1515244621886,503
1515244621887,498
1515244621888,492
1515244621889,482
1515244621890,478
1515244621890,478
1515244621891,482
1515244621936,492
1515244621958,498
1515244621963,504
1515244621966,502
1515244621968,495
1515244621970,487
1515244621972,478
1515244621974,476
1515244621975,474
1515244621977,478
1515244621978,486
1515244621980,494
1515244621981,500
1515244621983,502
1515244621985,500
1515244621986,487
1515244621987,479
1515244621989,474
1515244621990,474
1515244621992,479
1515244621993,487
1515244621994,496
1515244621996,502
1515244621997,504
1515244621998,495
1515244622000,487
1515244622001,479
1515244622003,474
1515244622004,474
1515244622005,479
1515244622005,487
1515244622006,495
1515244622007,502
1515244622008,500
1515244622011,495
1515244622013,487
1515244622013,479
1515244622014,474
1515244622015,474
1515244622016,478
1515244622017,487
1515244622017,495
1515244622018,503
1515244622037,506
1515244622038,504
1515244622039,494
1515244622040,486
1515244622041,479
1515244622042,482
1515244622043,486
1515244622044,494
1515244622044,502
1515244622045,510
1515244622046,510
1515244622047,506
1515244622048,500
1515244622050,490
1515244622050,488
1515244622051,486
1515244622052,490
1515244622053,500
1515244622054,510
1515244622055,516
1515244622056,520
1515244622056,518
1515244622057,510
1515244622058,503
1515244622059,500
1515244622061,502
1515244622063,508
1515244622063,511
1515244622064,520
1515244622065,526
1515244622066,527
1515244622067,528
1515244622068,526
1515244622069,522
1515244622070,519
1515244622070,522
1515244622071,527
1515244622072,538
1515244622073,546
1515244622074,552
1515244622131,550
1515244622133,542
1515244622134,528
1515244622134,516
1515244622135,508
1515244622136,506
1515244622137,510
1515244622138,516
1515244622139,522
1515244622140,526
1515244622141,523
1515244622142,518
1515244622144,508
1515244622145,494
1515244622146,486
1515244622147,482
1515244622148,485
